ID,Mass,RT,22-72b1-silique-NL-0V,22-72b1-silique-NL-10V,22-72b1-silique-NL-15V,22-72b1-silique-NL-20V,22-72b1-silique-NL-25V,22-72b1-silique-NL-30V,22-72b1-silique-NL-35V,22-72b1-silique-NL-40V,22-72b1-silique-NL-45V,22-72b1-silique-NL-0V
4953,642.4489,15.91,11388.40833,8629.799909,4326.368651,1716.212976,1,1,1,1,1,11388.40833
4954,186.0295,0.9,4660.414181,4511.189272,3495.449099,9580.709961,4908.632436,7164.432801,4647.581161,4662.831317,3540.68287,4660.414181
4955,595.1916,2.36,9216.062301,10712.96772,11081.68136,8593.447171,5514.341697,2950.607069,1,1,1749.649683,9216.062301
4956,323.1006,2.58,1,4690.889864,3983.047728,2029.875535,1,1,1,1,1,1
4957,577.3016,8.67,13444.52936,6631.866455,2772.418184,1182.294404,1,1,1,1,1,13444.52936
4958,492.1756,6.15,12365.38868,1,2150.107223,1525.718428,1539.928405,1449.590647,1725.572708,1337.281245,1373.633025,12365.38868
4959,496.2031,5.16,5050.356097,3366.739599,5059.576718,4164.516073,2485.335245,1,1784.377703,2353.36731,1781.959128,5050.356097
4960,834.1843,3.47,16416.58707,2727.971331,1,1924.27779,1758.036875,1505.340693,1092.836869,2072.818604,1851.565674,16416.58707
4961,500.0852,2.48,26627.4338,2060.563171,2286.47168,1638.704712,1595.814254,1527.993939,1213.277222,1,1,26627.4338
4962,788.4102,12.26,32588.3837,15762.96962,14421.18289,22115.03897,1,5677.486003,5666.139002,4078.244019,4315.949653,32588.3837
4963,326.2091,11.26,8407.447608,1170.102764,1989.51634,2752.017782,2929.351379,3631.227926,3612.375081,1,3118.482788,8407.447608
4964,162.0317,4.03,1332.943848,3419.520405,5505.957706,16646.12981,17965.14617,12715.27245,21876.2481,14628.30326,12067.06518,1332.943848
4965,906.5092,12.91,18898.0892,1,16190.21368,18673.96706,10581.24607,7663.424141,4574.856384,8468.425312,5042.204572,18898.0892
4966,532.1872,6.48,10526.23515,12786.24935,10198.55909,5732.517839,2943.611786,2688.166442,3067.44447,1940.922193,2017.647056,10526.23515
4967,224.1378,6.92,2224.315829,5305.50628,1,1,50193.80662,74508.23999,75136.41528,72387.455,62220.59312,2224.315829
4968,619.037,6.14,12938.0711,6013.659101,1973.571167,1046.145874,1052.564941,1,1,1,1,12938.0711
4969,491.2644,9.76,10661.33862,9259.357448,8537.78472,7982.025179,7218.483109,5216.034593,4050.337379,2776.589526,3055.211483,10661.33862
4970,658.3556,17.84,1327.215918,2253.377913,19847.3159,72700.78325,94244.93339,56523.49176,21472.02722,14103.09598,18509.63659,1327.215918
4971,368.1209,2.05,7257.615656,5731.383431,2717.301912,1,1366.623,1436.335842,1110.8927,1,1,7257.615656
4972,242.0787,2.84,4885.753229,5465.570777,6173.909623,3735.151636,19995.14967,2431.732048,7888.907519,2095.202224,1872.318504,4885.753229
4973,708.3561,9.55,201464.2474,50188.36052,19116.10946,12561.27633,13501.07411,6750.06583,6338.210844,4234.357474,2876.382769,201464.2474
4974,716.3904,11.61,6131.952668,10169.89177,9741.05121,10795.54645,9322.201172,4662.22383,5826.949266,5270.474493,5141.52742,6131.952668
4975,246.1006,5.07,9916.163976,7937.208245,5824.560707,5205.29295,5242.097737,6649.657945,4215.612386,3635.339212,3047.536769,9916.163976
4976,196.1462,10.15,1307.554344,2349.40801,7390.50938,27990.80065,81168.33142,104994.0731,93503.42069,60895.24519,39998.14684,1307.554344
4977,436.2586,15.21,16383.10751,16093.42094,10033.53612,8813.211465,7343.322058,8558.284669,7641.94319,5809.473699,6544.547288,16383.10751
4978,900.4549,12.95,8767.258545,14145.60219,10510.89874,11410.01068,10140.87629,8151.497217,6670.004492,1,3895.200384,8767.258545
4979,495.0858,4.51,7843.721434,9069.525843,9181.5029,6381.939209,5111.901731,3803.816816,4277.925675,4112.534742,4019.923981,7843.721434
4980,496.216,4.09,13322.56515,13502.64949,8503.761684,8663.147538,6773.756455,4580.357163,4084.698225,3637.422501,2524.456237,13322.56515
4981,420.1989,5.59,66734.21038,4421.700748,4212.010448,2353.734941,2126.950703,2413.863158,3107.452924,2538.810778,2460.23527,66734.21038
4982,878.4393,3.69,9950.547852,12172.13477,7625.206543,6981.742676,5641.031738,5305.669922,3839.739502,2859.11499,1990.590088,9950.547852
4983,386.1573,4.6,1,7946.674807,8944.129052,5858.353079,4666.98399,2543.959822,2656.294922,1966.80359,1,1
4984,888.4625,12.61,12929.96558,13107.04868,10596.63424,7548.685872,21034.05003,7242.253988,9229.799641,6446.838718,7512.159163,12929.96558
4985,706.2669,5.3,11762.54809,13417.97167,8372.208615,5420.553848,4595.58319,2773.055463,3590.09123,2709.662374,3198.007416,11762.54809
4986,302.1267,6.18,24781.80784,10900.77455,27163.35624,34019.43073,31237.49017,24682.68494,16582.34784,14029.10736,13809.98964,24781.80784
4987,476.2251,5.57,1,1,1,1,1,1,1,1,1,1
4988,450.2381,10.27,13118.61172,12104.32678,10350.52872,4478.575464,3293.096642,51605.9692,53345.16362,49393.97975,2423.379209,13118.61172
4989,488.2618,9.39,1,5541.66333,3947.52955,2607.399449,1,1,1,1,1,1
4990,336.1419,1.93,9957.491543,11326.66504,8248.683435,4569.765625,3032.316941,2603.241943,2067.370679,1397.555664,1010.493469,9957.491543
4991,486.0745,5.32,72314.24638,2929.567547,2130.370444,1160.995519,1777.889912,1242.294312,1235.702881,1310.860443,1,72314.24638
4992,476.253,12.29,69604.99168,71789.38677,56224.41114,45201.69719,46762.56004,54323.13024,61395.66637,5114.222674,46698.34645,69604.99168
4993,873.4717,11.7,13268.70428,15818.58539,12123.89207,6516.277429,1,1,1,2226.956973,3525.867153,13268.70428
4994,1035.568,11.44,1,11819.17709,7618.422533,7077.457129,12261.68087,10131.26667,3938.357399,1,1,1
4995,862.4813,12.28,11057.42123,12435.49424,10912.50391,6295.496656,6951.881119,4159.640214,3876.072808,4284.300334,3301.772042,11057.42123
4996,358.0657,3.81,14789.10597,4408.841824,2720.198718,2754.907447,2538.392441,6745.465669,6469.810736,5424.31819,3381.33728,14789.10597
4997,224.1047,5.73,1,1,1,1,1,1,7820.951357,8613.319839,9941.226996,1
4998,623.0679,3.14,12883.90047,11257.62364,6703.10115,1,4891.076287,1,3362.608774,1,2662.158076,12883.90047
4999,618.2676,4.58,3298.786655,12666.47045,27212.4711,33543.75916,34014.35985,30689.46489,30027.95599,18470.44788,14273.41859,3298.786655
5000,556.1829,6.36,16171.83634,2447.891553,2381.598399,1985.506969,1681.185187,1,2269.342896,1468.78261,1637.489151,16171.83634
5001,834.4753,11.69,9893.28204,14868.83874,12561.32204,8038.701613,4668.143379,3382.382568,2007.14864,1,1630.887057,9893.28204
5002,468.2354,9.47,10852.21071,2715.264315,3115.404685,1838.135375,1,1,1,1045.307983,1,10852.21071
5003,129.9394,5.83,4165.279297,32026.44379,26707.5474,18747.55737,16158.22216,15375.74801,17224.20839,17547.89389,16228.26858,4165.279297
5004,222.0738,1.52,11546.20325,14848.15385,7679.383739,3178.93466,1,1,1,1,1,11546.20325
5005,576.3138,10.72,12023.25427,4164.098441,2983.577209,1,1,1,2301.468093,1,1,12023.25427
5006,914.1706,3.04,47764.77514,21314.32453,8090.610867,4988.193791,4667.054187,5348.007699,3885.373461,2730.37287,3234.662633,47764.77514
5007,406.1833,4.02,7234.546739,5687.500664,4162.748058,3625.741996,4788.354904,2155.493868,1871.628203,1909.329049,1125.993673,7234.546739
5008,210.1254,11.35,2574.062096,4040.04257,6977.228998,6972.846214,11103.92644,10162.65164,8403.023961,5258.928412,17840.05125,2574.062096
5009,361.0786,1.27,8543.324219,8066.993164,6254.361816,4381.553223,2711.138225,4588.419922,3663.08167,3721.5584,2924.343262,8543.324219
5010,426.118,0.94,9723.185617,9532.100586,8191.318911,6881.873078,3467.365701,1639.272705,1451.262809,1298.497703,1216.529053,9723.185617
5011,926.2106,5.35,12759.69854,4389.077094,1306.025725,1227.893405,1946.127441,1,1378.260376,1251.55883,1,12759.69854
5012,519.1733,4.23,22517.10163,24713.86272,21198.05584,12450.1225,7933.445273,5953.819197,5703.937929,4978.830094,4792.924817,22517.10163
5013,374.1936,6.49,15517.99429,12825.29438,9282.719354,7744.491594,5761.767683,2866.357599,1,1869.683992,1365.938782,15517.99429
5014,828.4139,10.7,16990.13876,121919.4798,180941.7028,170235.9024,119319.6273,57776.38858,25496.06031,13655.47626,12713.12163,16990.13876
5015,390.1131,4.21,5924.116374,2982.703889,1523.213195,2725.992883,1,2473.588615,2057.528048,1865.362591,2026.481909,5924.116374
5016,377.0446,0.99,13446.73438,11679.22553,13561.31934,9973.432617,10551.92578,10196.52344,4800.41115,10839.62012,11398.93945,13446.73438
5017,260.1371,2.54,5936.425541,2662.488486,2257.733398,1202.095601,1,1,1,1,1,5936.425541
5018,670.3469,13.48,13207.89212,12071.78016,9021.860312,7791.607704,8219.672365,6266.830688,5661.378737,4963.012566,4039.878179,13207.89212
5019,900.5065,11.62,20161.83091,1,1,1,1,1,1,1,1,20161.83091
5020,505.3162,12.34,4412.131348,41215.87686,54326.08925,47689.79004,16860.07422,9937.712895,11519.2819,13786.12695,17810.12085,4412.131348
5021,271.2146,12.72,13680.00879,8654.083984,4480.626465,3630.55127,5537.921387,6491.330566,5679.356445,6507.473145,6009.462891,13680.00879
5022,942.2457,3.45,52176.84121,32419.31903,10982.80789,3240.392801,2557.474944,2675.359646,3267.094727,2829.119129,2155.999981,52176.84121
5023,478.147,4.06,3251.960248,6841.562299,19070.2621,38647.99833,44778.53162,37515.88884,27346.55159,19372.3349,18464.18757,3251.960248
5024,552.288,12.42,21518.73259,11844.17608,3947.880766,9241.026434,7074.157626,5369.270872,1636.848926,1853.0896,4716.498453,21518.73259
5025,1017.7541,5.93,8248.698277,15528.07617,21148.26758,43892.65625,99522.50375,177348.0554,252827.7706,277154.875,274671.5656,8248.698277
5026,342.1096,4.94,9470.799489,35314.96362,78347.52422,95273.07033,84016.42954,58135.43481,27812.91735,20035.84395,23958.80448,9470.799489
5027,109.0285,3.3,4109.679127,11389.70763,19741.02954,25286.625,28182.08975,34443.80944,31042.48694,37801.06445,37000.89879,4109.679127
5028,483.1991,5.77,7283.135627,3102.582086,5575.684615,5880.860887,4594.444691,2820.739059,2257.429343,2423.049468,1671.326668,7283.135627
5029,368.1597,4.53,11704.25504,1501.454903,1,1,1,1,1,1,1,11704.25504
5030,638.3297,10.8,7385.4234,75980.97612,99189.00347,41283.04309,13664.01289,4948.65656,1876.37264,1848.611946,1406.760684,7385.4234
5031,258.0352,1.41,8794.808594,4768.317383,2824.480957,2915.648431,1979.630371,1427.09729,1528.466797,1377.625488,1041.125366,8794.808594
5032,151.9874,12.6,1,1104.586792,1479.5177,3070.25,7565.748292,15157.76151,22750.34529,26746.16536,30722.19406,1
5033,890.3408,4.25,15365.79783,5896.918522,1763.790191,1,1,1,1,1,1,15365.79783
5034,558.1393,6.36,9513.809323,7093.565581,7932.613931,6397.749298,3492.834623,1,1373.802002,1,2107.2371,9513.809323
5035,442.1964,3.4,8246.937494,5868.81457,1995.412055,1434.777466,1,1,1,1,1,8246.937494
5036,599.2867,8.13,13468.08284,15201.23048,12032.1944,5122.492488,2504.96687,2402.223439,1056.137502,1478.242583,1,13468.08284
5037,478.2809,9.01,7057.373758,4669.845682,5246.594365,2814.389989,2561.237717,2196.230945,1135.248047,1033.269043,1,7057.373758
5038,588.1896,2.16,16038.21709,2361.451217,1925.892235,2148.162019,1,1,1,1,1,16038.21709
5039,365.132,2.12,121940.3255,5364.540559,1411.44165,1043.034586,1,1187.732422,1,1,1,121940.3255
5040,784.3868,11.16,9689.32026,4894.807167,1,2892.551493,3612.737412,3157.72308,1,1771.787658,2317.856669,9689.32026
5041,500.0714,4.78,3997.466275,1,2256.939688,1927.995302,2154.830341,2632.397768,2239.942627,1978.303846,1964.350253,3997.466275
5042,961.4877,12.2,12716.87456,12949.32185,12835.16326,8284.631523,24068.55705,16089.179,3386.315369,3328.723707,3436.219191,12716.87456
5043,580.0626,2.2,6461.754883,6444.166992,5221.473633,4146.226563,1847.668213,1689.245117,1,1,1,6461.754883
5044,250.1053,2.15,21308.36146,49762.11963,27690.45193,12238.43015,4530.620299,2819.014648,1905.266899,2068.166748,1634.950439,21308.36146
5045,418.183,5.34,14444.12792,7068.140138,3806.988333,2396.51078,1570.822891,1,1,1299.875312,1,14444.12792
5046,456.2832,6.28,7674.687201,9642.002031,10232.2337,7910.408742,5329.807283,3507.47168,2606.76841,2891.843262,2292.66823,7674.687201
5047,980.2779,3.78,39860.86905,19420.51023,11074.85197,10982.97878,7452.940005,7021.182979,5106.155991,5850.021654,6366.462402,39860.86905
5048,788.4468,12.64,16602.54817,17959.75805,26970.5151,23261.36069,13472.78248,8296.208688,6130.533447,6551.56189,3324.522513,16602.54817
5049,942.4811,11.78,35137.7998,12497.37236,7481.225032,3939.684082,1,1,2442.105384,1,1415.381869,35137.7998
5050,570.1502,5.45,12478.33636,5306.076017,2678.528921,1,1,1357.689955,1,1094.319266,1,12478.33636
5051,980.277,4.42,12964.66978,7434.726157,4278.645621,3029.044884,3025.943699,3949.7199,2782.075557,1835.379569,3833.539558,12964.66978
5052,666.3607,11.62,11071.67072,69912.02648,105951.8211,64799.84558,21527.83174,9716.601642,4424.130258,3123.647888,2301.839593,11071.67072
5053,145.9164,4.79,5600.230957,37881.38914,38241.63811,23689.16768,11475.7998,6243.049805,2388.191406,1069.631836,1,5600.230957
5054,812.5024,19.41,17616.47729,19345.38557,15456.34828,8250.830898,3829.104108,3021.858743,2768.15203,4143.884766,3096.075928,17616.47729
5055,626.3658,11.15,14218.66034,8152.352642,2625.371275,1795.911621,1,1,1,1,1,14218.66034
5056,659.1474,4.8,8927.995806,5228.413883,3458.449758,2302.393269,1863.768134,2873.270347,2462.404338,2938.857507,2309.314721,8927.995806
5057,474.2095,4.44,11042.19735,5165.527439,2134.871712,1471.539782,1573.626926,3849.398761,4071.784744,3524.658417,4187.480824,11042.19735
5058,640.1613,4.72,303945.0916,105397.1391,13507.49725,1,1,6227.938065,5056.962663,3675.219053,5408.210266,303945.0916
5059,870.1741,3,14553.50029,11962.71955,11358.72423,9618.715715,4142.372548,2200.173498,2884.484567,2102.365972,1,14553.50029
5060,842.4656,10.07,10749.27236,6715.620336,4559.114946,3212.076029,2774.558475,1926.425464,1467.46814,1,1,10749.27236
5061,544.1423,4.81,12627.98485,13621.95359,10538.42074,7195.593703,4842.735028,4198.724007,3780.326363,4077.361745,5006.365584,12627.98485
5062,362.1476,4.09,10856.6214,8947.429169,6082.843188,4503.789081,2847.752295,3182.733753,1788.069737,2249.711035,2126.482133,10856.6214
5063,577.3092,12.42,19184.96313,1,1,1,1,1,1,1,1399.806069,19184.96313
5064,649.0494,2.55,17171.12109,6728.472168,4108.690291,2959.94873,2462.786355,2147.825439,1049.829102,1,1,17171.12109
5065,466.2332,9.35,37191.89897,37957.12271,29976.61019,14851.81922,7177.21255,4764.051733,4926.164081,4932.929877,3083.124983,37191.89897
5066,528.2934,10.38,78489.82561,88789.0837,55840.34709,17994.91978,4078.448001,2844.565766,2468.896123,1821.065023,1618.612418,78489.82561
5067,776.4703,15.73,18166.66569,21828.3874,19199.19016,1,4846.091578,3900.908317,4275.235573,2456.398947,2115.415253,18166.66569
5068,519.1943,6.14,13354.01448,2022.111206,1,1,1917.14381,1253.651223,2049.91311,1772.530632,1055.505242,13354.01448
5069,980.5324,13.25,22229.49587,30751.29792,10040.24083,7514.338614,7680.814932,11312.05058,8112.789009,5832.33048,5428.556218,22229.49587
5070,591.2887,9.56,28924.42117,2789.257286,2033.377292,2206.578944,2030.791338,1851.29654,3417.282952,2321.127712,2688.917424,28924.42117
5071,854.5374,15,18469.18651,5489.988317,3215.291568,2261.567987,2695.631036,2201.134916,2083.374621,1,1,18469.18651
5072,486.1772,3.83,15038.69988,2759.949742,1,1994.612169,1804.129688,1,1,1,1,15038.69988
5073,418.0498,0.81,9341.67955,7628.966797,7035.797342,5503.487793,3260.344541,4013.419189,2616.957031,2273.984375,2377.063477,9341.67955
5074,414.1179,0.99,5364.182036,4989.067383,5113.413546,2617.514954,2941.262939,1,1,1,1,5364.182036
5075,324.2297,12.6,7819.053551,6250.851445,1990.93765,3322.563714,3964.709865,7450.974097,4779.917336,5236.364389,3664.256333,7819.053551
5076,612.2905,9.61,5240.057796,6925.310872,8123.438911,6844.589968,6314.194918,4156.567826,2636.661303,2124.267822,2020.062134,5240.057796
5077,472.2301,5.64,20277.26382,6657.555944,8994.665666,8108.144225,6634.172093,3452.428485,2105.356684,2134.601264,1,20277.26382
5078,740.1461,3.75,5249.455419,3799.973548,7776.646729,5075.963695,3796.434534,8572.780835,5437.479825,3799.894002,1,5249.455419
5079,390.1886,5.47,7202.343206,12027.9527,5755.384104,4220.495549,2987.821892,2304.405882,2667.817527,2095.106475,1464.491859,7202.343206
5080,778.1905,4.44,16500.15717,20080.45762,10362.26312,4635.526997,4843.300569,4550.91283,3512.010585,3042.149827,2249.186908,16500.15717
5081,209.0448,4.88,9014.429558,17279.19871,12108.15827,3206.156798,134538.7666,89748.2642,50036.94661,54159.08391,88618.62052,9014.429558
5082,848.4939,14.66,15671.72496,1,8796.914633,10645.77881,7292.115461,6903.727121,8023.395182,7241.115017,5430.726563,15671.72496
5083,222.0738,5.6,8322.272496,20670.74549,14704.23606,7662.240474,4730.553232,2984.345183,1893.428199,1633.367446,1947.856232,8322.272496
5084,684.363,14.57,2893.050358,13712.71575,7169.630734,5198.733457,4540.16127,7695.501747,4661.719215,4928.389347,2701.116408,2893.050358
5085,649.1631,4.21,11546.28733,6112.73712,2396.008655,2077.360879,2156.735011,2291.99132,1911.190365,2521.374351,1212.126642,11546.28733
5086,1026.5362,12.38,28199.4463,9269.168677,4692.270238,4522.67277,1,1,1,2816.375691,1996.282376,28199.4463
5087,462.2826,8.69,6005.423417,1040.493408,1,1,1,1,1,1,1,6005.423417
5088,466.1103,3.05,10051.90108,5607.035398,4180.053502,3224.403641,1,2172.412899,1,2026.543397,1620.69433,10051.90108
5089,402.1425,6.91,12818.22694,14666.37594,12064.96755,10344.93595,4727.346213,4400.221509,4407.622302,3559.34883,3724.299969,12818.22694
5090,804.3388,9.41,15695.42863,4789.457508,2230.520713,1839.327116,1303.796366,1,1,1,1,15695.42863
5091,500.2252,7.25,11288.72094,4296.319626,5733.740167,2943.236015,1359.943435,1209.939433,2154.27854,1001.484026,1,11288.72094
5092,953.1366,3.72,16292.05278,8735.178713,8135.915641,5849.072024,3388.195954,1897.88837,2364.8164,4394.080467,4113.237084,16292.05278
5093,720.4437,15.4,6246.455901,35064.65893,74103.48929,56518.31216,20682.24759,3959.152497,2413.123321,2298.280096,2122.626295,6246.455901
5094,818.4794,13.33,59362.94008,122001.2714,106368.4369,63621.93734,34299.40733,16641.82994,8816.816246,7902.624185,7286.124143,59362.94008
5095,292.0922,4.81,6199.456579,6774.342252,5038.960732,11937.49699,18998.24988,33669.57204,38431.62544,37245.95741,31472.14354,6199.456579
5096,478.2328,10.88,20544.72227,18600.90883,11607.55272,5458.903817,4529.644667,4989.123972,4922.739193,6210.164839,3524.440637,20544.72227
5097,654.3969,11.77,22305.47388,15135.85679,6723.072353,3992.189787,1,1,1,1,1,22305.47388
5098,168.0187,13.47,1,4506.318274,22565.8748,38065.13783,47541.32327,39928.47679,29539.31605,21282.25439,17916.75738,1
5099,622.2824,12.31,4531.564538,1,1,12749.58161,27455.56357,38109.56962,29944.07006,16876.52157,8513.218673,4531.564538
5100,674.1687,2.84,15799.36708,2882.873525,1,1,1,1246.476563,1,1,1,15799.36708
5101,294.2194,13.43,40431.23253,48039.526,52770.23447,49413.83257,84680.71171,143463.8906,151483.8614,1,136962.3719,40431.23253
5102,578.1634,4.71,1812886.655,3041718.598,3353716.169,3225587.719,2851768.176,2603170.103,2451456.379,2487906.663,60260.52428,1812886.655
5103,465.0791,0.94,9130.263907,7524.67354,8577.007488,6808.220686,4822.965918,3981.148503,4778.799754,5872.142539,5068.62433,9130.263907
5104,232.0945,2.49,9294.265151,8356.881008,4018.907027,3096.034716,2872.070638,1,3359.780762,2470.84357,1834.28214,9294.265151
5105,586.2255,3.84,9055.494603,4468.926743,1,4678.41448,1,3146.027281,2740.514639,2246.047759,1474.235095,9055.494603
