ID,Mass,RT,2-cad4572b1-Sili-1,2-cad4572b1-Sili-2,2-cad4572b1-Sili-3,2-cad4572b1-Sili-4,2-cad4572b1-Sili-6,2-Col-Sili-1,2-Col-Sili-2,2-Col-Sili-3,2-Col-Sili-4,2-Col-Sili-5
1597,402.2475,3.69,12622.28388,8361.086193,19572.66479,26091.00923,19801.32925,27265.39706,44812.33594,35448.95703,22392.84776,21890.49219
1598,254.1,10.27,8503.3515,10010.76503,5898.434579,5505.353847,6720.338338,1,1219.119565,1563.749431,1,1365.279517
1599,371.077,6.55,46019.45222,52175.29721,48797.35156,32039.86523,29045.40234,8288.584961,14505.68164,16406.00391,8658.350586,22458.18359
1600,1022.5416,16.99,6858.109775,5874.992579,5324.382671,8057.978267,12793.85315,66316.22656,63373.35976,48203.50836,52517.74676,50946.11068
1601,476.2173,8.03,33378.31848,49205.11463,72013.38858,26366.43293,45357.05078,1,1,3883.23908,1871.488615,1905.978051
1602,798.439,12.2,134313.9496,42127.06745,138371.3839,123019.5083,94818.63651,28911.41082,31816.11204,35339.16232,35107.98138,50130.11877
1603,306.0791,3.68,95129.42116,99843.79355,107664.9197,93684.39737,89324.84623,101790.9296,32107.69081,29345.38002,31878.94658,31820.91488
1604,563.3214,11.61,23418.09383,21635.21712,18559.94319,26311.92872,28216.50562,82393.8033,72808.14873,48656.98723,78472.98251,60205.77929
1605,490.2306,15.34,1,23564.40868,18302.61238,18321.14315,71723.58255,17735.56484,9917.270176,28168.99281,16740.18787,16700.66242
1606,408.2273,13.02,21916.23711,23180.27978,24311.33296,30685.09494,32728.9759,3341.779694,2707.612791,3589.475017,3304.399778,3594.996188
1607,742.4136,9.86,72875.08478,60533.24961,72601.86699,81291.99455,73977.80572,12108.4696,19952.13458,23994.07296,18185.05499,20976.39952
1608,502.1317,3.58,87727.18808,103342.8459,89682.44753,88315.82894,76050.2559,3098.327507,3229.69632,3463.068098,2839.068339,3814.926439
1609,816.1643,3.04,26257.21595,31931.57696,35752.37769,15526.01474,39548.89916,94613.61186,103656.162,67849.07639,104026.9133,83580.13981
1610,462.1731,3.27,11417.36603,11553.92768,10607.59168,10116.37683,11590.84704,52533.58819,50089.38229,58204.98247,53998.17205,51542.41406
1611,610.1888,5.17,58285.87879,46263.19042,32186.3886,62517.07853,42526.63205,1,1,1,1,1
1612,856.4725,14.74,37135.00346,62736.89451,29107.39528,24355.67571,1,1,40033.91482,51531.9907,34304.17441,33389.00487
1613,161.0278,3.63,16894.38472,14595.51276,16421.7234,15178.37855,21845.7264,7430.907809,8647.690428,1,8144.392534,1
1614,310.0962,3.88,43081.13283,53361.74015,45367.3275,39797.503,36436.47459,53366.04043,55935.4081,51520.46577,57871.48492,55404.84769
1615,336.142,4.47,23165.80682,20588.80672,20161.10837,23739.63808,20925.13723,6867.739428,9096.832819,5967.773447,8086.691799,7195.307004
1616,250.1931,14.49,1,1,1,1,1,1,1,1,1,1
1617,196.1099,10.67,1,1,1,1,1,1,1,1,1,1
1618,290.0248,1.2,11920.13957,12233.78711,21541.17969,14066.84961,15658.45319,25290.44141,25422.13414,28380.39453,25436.94531,27242.40381
1619,826.4705,12.17,39116.32403,33367.66841,29809.30304,17509.10541,26433.1901,12104.7953,45603.05739,30854.99275,28598.89003,40772.44229
1620,202.1208,8.72,26728.05664,29456.32764,27058.22852,31413.22656,27070.48438,21118.9707,20582.16406,22244.07617,21079.65234,20608.95703
1621,824.4533,12.73,91256.7738,125713.6064,44237.70912,31075.7993,43976.81506,15894.92251,35362.34387,32539.61957,23060.32632,35789.24977
1622,578.1627,5.14,41265.75207,41517.95398,41347.21451,41060.64382,34502.20275,11149.75443,20540.67261,8647.930692,10782.76402,10494.78954
1623,306.1828,12.64,1,1,1,1,1,1,1,1,1,1
1624,137.899,21.36,15411.67913,20750.76983,19826.72977,14427.92901,22888.9363,21862.60077,14886.18606,17349.57789,19871.47743,15528.21346
1625,702.2123,6.94,21866.99267,25909.00028,31207.06813,23530.99958,28542.9461,37564.41743,37029.66263,32299.64999,34444.62962,37227.89162
1626,800.4013,12.6,44040.13846,42941.43319,37745.63157,27706.07858,36252.57514,6955.148493,12707.26914,12330.63248,9749.243478,14806.86612
1627,554.9979,7.47,31786.86581,31930.547,37825.60479,29556.75161,32271.25457,1708.519043,2315.458496,3012.548096,2039.817627,1133.071167
1628,501.0099,2.68,1,1,2129.541016,1,4178.176963,154051.0765,127627.7832,95933.5036,143302.4512,100698.7606
1629,770.4079,11.58,65912.88781,64562.50575,67211.34381,101822.9216,75455.20081,15261.26574,41258.65126,31851.2351,18394.95344,39630.72636
1630,428.2037,4.75,30128.66567,28810.62344,30537.65274,30466.34037,20340.89001,9374.078873,5629.200897,6425.497976,7830.27909,6539.129384
1631,905.1645,2.69,17546.5359,28204.91289,22021.5946,25626.30105,27208.39238,28381.57034,34049.34706,36059.87635,32695.05095,59440.78759
1632,418.2118,11.61,80184.97192,73436.81258,91263.27233,68766.34902,76267.21435,18617.88477,10978.5918,19735.69727,16521.25195,15287.23397
1633,286.0688,2.38,19292.9449,12022.63876,25643.22683,35739.42877,33345.89094,23105.56889,26943.7549,11403.0477,21735.21425,8973.143873
1634,492.2481,10.46,40928.32429,43165.88997,63123.91813,44699.34235,35525.64089,2712.125268,4482.91173,11687.42708,4136.414379,8403.069957
1635,946.5853,16.42,35003.50977,40699.59649,35503.79026,35289.70966,42207.7796,14806.37857,26004.84224,20295.47993,19109.10059,28277.04867
1636,1032.504,12.63,33047.54829,42763.1009,29855.77068,30305.79154,33787.77957,3783.597641,3729.538228,12567.78626,4121.893517,10722.8291
1637,302.0819,3.53,78114.32135,74798.93684,94869.03875,65639.27358,81973.65879,1,2111.888308,1,1,1146.403521
1638,594.2123,3.8,1,25000.48676,20992.6648,22556.5686,21976.22967,11930.84375,12082.07715,12063.30469,12073.96126,13546.56979
1639,708.3717,11.93,38935.64146,28305.98547,20355.37471,29990.00573,22058.51945,1908.466427,3027.085192,7746.608562,3549.019136,4877.731928
1640,222.0889,3.78,4170.43424,2582.953864,5095.512491,2845.752831,5784.957369,43354.66797,43411.75,45547.05469,46513.82422,45756.80078
1641,868.5169,13.79,48951.83851,118990.6176,117355.557,47226.16586,700540.5202,112027.989,41070.22504,23121.78238,30092.54165,108410.5098
1642,398.1231,0.99,30066.85156,30796.7272,28248.50847,30913.28902,36504.68938,4201.782252,4459.453109,4290.801712,4387.282858,3943.241911
1643,557.273,4.93,3710.446098,2884.456921,4017.650133,3332.407333,4272.752168,70697.77785,76024.29971,74322.10645,72637.07489,71258.87583
1644,272.235,13,8713.847761,10950.67989,11895.93111,7457.562988,7303.527095,1,1,1,1,1
1645,710.1679,4.86,36838.44383,102278.7643,44373.94662,36077.06776,35595.19748,2876.431352,6434.771514,6513.398926,2614.597117,7343.646576
1646,541.074,6.66,2472.57251,2032.171265,5544.820313,3606.000977,9179.987305,56940.68849,53185.67578,57601.98059,59536.76063,45187.83594
1647,595.1462,2.35,15693.16474,15396.24235,26763.96224,12640.25274,38253.16828,33878.25572,26243.56045,128962.0257,30479.30867,50597.58763
1648,724.4014,11.44,70282.67757,59177.9893,59217.16101,51783.71638,55138.56201,37029.96866,40005.95347,28340.37779,35654.7142,36289.02545
1649,592.1416,5.22,5509.305773,7861.114909,6811.348506,6374.824919,4849.323196,42321.6637,42873.34373,39604.31331,43349.9791,44564.39941
1650,354.097,0.9,37675.93418,36910.36373,28865.04613,23028.05123,25257.35065,16260.24091,17046.39926,17578.79444,16972.23324,15913.12465
1651,691.1739,4.63,58953.91927,77593.05722,43898.01778,55249.22926,53947.88543,19241.21317,1,3068.293376,2795.493016,22770.45048
1652,774.456,14.06,68588.5757,40562.42064,66314.7698,284702.5695,376595.0969,76551.37433,175133.5323,269768.615,153968.7039,270629.8303
1653,880.0627,2.68,2026.223633,2268.627352,4353.235352,3239.840088,10285.5293,30894.58376,33755.98108,30767.23753,34115.21625,32651.63536
1654,578.2899,4.81,16747.62193,34191.4131,32164.12845,1,20181.72077,35086.08139,41213.04374,36233.4585,36972.06379,44336.75051
1655,290.1727,3.34,20264.29463,15183.38404,21365.99056,17811.54603,19367.14565,4297.648275,4472.152534,4088.811493,3963.739473,5897.135742
1656,708.3709,11.98,36418.35241,32078.02625,31846.06504,21985.34074,37134.16231,2433.829883,2831.915865,10871.05665,3657.80952,7442.73084
1657,298.1262,1.46,21673.82247,17934.03086,22697.31415,19762.31223,21767.35529,20447.73058,22170.83922,20501.24511,19213.31661,17424.9159
1658,503.1184,5.9,2235.943662,1685.864101,2879.701741,1,3076.684355,20053.21952,23919.2043,20866.57843,23417.27919,21913.57156
1659,450.0953,3.91,1,1,1,1,2392.338341,1,1795.318958,1,2925.907298,1
1660,159.0895,2.86,52571.73438,51681.73331,48249.55013,54609.13025,43709.72656,11576.75098,10934.39355,13101.60059,11849.08887,14921.48145
1661,818.4802,14.15,1,87320.90791,1,1,70922.53965,18412.35596,25323.2937,29175.77175,23633.90991,31676.72221
1662,318.2038,5.64,27287.8869,31338.65351,27898.90248,29289.16654,21599.85568,4095.773926,4963.553711,3535.857618,3859.159668,4183.754883
1663,448.2226,10.82,70521.93555,123737.9996,72863.76572,144075.133,63249.96156,4923.290969,5648.496195,7980.8838,9350.802326,12090.48005
1664,356.1103,4.8,1379982.464,1338380.545,1291160.743,1448364.258,1324465.343,23821.84049,20284.67795,17770.48583,24044.03043,24317.1832
1665,216.0936,4.35,1,60604.11669,26920.52861,21613.05168,50990.6635,18873.05046,44644.49266,21574.97845,18697.31349,13526.87552
1666,563.0728,5.15,3768.278595,2688.671143,5241.118579,4629.128096,9474.163003,37665.31474,38266.8758,42425.55587,41625.83371,47681.70176
1667,210.0889,3.73,16226.20287,20104.91788,18793.32994,17683.55882,17590.42165,1,1,1,1,1
1668,224.0683,5.02,6971.957031,5592.272646,2920471.122,8167.838379,6709.691641,1026302.714,1054342.192,1037156.049,1063781.174,2137.714538
1669,606.2836,16.92,39925.38326,34975.02734,23246.47853,41120.84375,18910.96849,11762.09874,20758.37305,11364,12929.22236,11795.28445
1670,328.2245,6.61,7431.560812,8592.323415,5956.162586,7799.375567,7462.441406,1149.878662,1372.217984,1,1166.781982,1555.794763
1671,730.2673,6.12,30297.25558,29271.55505,26166.80776,28394.37066,28111.62711,4192.420559,3687.604978,4006.670103,4632.097013,4999.91979
1672,757.2723,3.37,20093.12908,21541.94412,19496.85837,20446.78812,20893.18945,3638.096028,3268.508671,4943.363504,4491.776204,5783.159502
1673,197.0447,4.93,29892.14063,23509.92383,24671.69727,26449.29102,22847.17773,1182.866943,1478.790161,1773.873535,1024.42981,1669.281006
1674,546.3034,8.89,26633.98079,32544.0751,30952.30772,57481.36604,25756.81705,2206.21337,3893.467789,5984.580868,2497.936815,13945.65888
1675,478.2332,8.84,302264.957,370276.2386,362240.3099,257478.6616,81138.26994,5997.372308,6818.495422,26157.14943,11994.41851,14450.25949
1676,419.1364,6.92,19477.51245,18304.63968,37940.70297,12054.79288,20090.02721,24102.12254,79762.87247,243962.6783,65635.57255,212573.9694
1677,768.3928,12.17,25322.84577,28990.73275,32563.21962,37249.0973,51162.22899,25358.3547,30211.51596,20561.91586,25568.91342,26378.43176
1678,972.5568,18.02,22291.53312,22073.47451,20402.85742,23258.65957,23849.2399,39055.66406,36976.08848,36832.06564,38721.98436,37574.89112
1679,728.3213,8.53,68593.48539,70604.699,62487.86858,77904.99218,63626.2642,1,2643.758305,13029.92921,3183.645529,8612.11497
1680,308.1986,15.33,1,1,1,1,1,1,1,1,1,1
1681,836.4906,13.22,52066.52008,80602.07345,38936.91321,21598.51713,81234.94717,1,1,11316.82211,6043.6886,14558.20261
1682,366.0605,0.99,22790.30165,22819.96518,20632.76955,15060.21268,19820.17782,24023.03709,28287.81641,24245.87099,24900.32031,23270.56614
1683,1012.5591,15.29,18805.41626,13236.60634,20019.67171,22265.1376,23695.7324,50749.73635,83876.95911,44437.27823,61675.08486,51986.46171
1684,850.5066,14.68,61580.22404,55515.55807,88403.98763,89215.58769,39700.63892,60112.20762,123173.6375,160675.3249,116578.2124,16515.57157
1685,840.4869,13.03,35821.68178,36238.85326,29806.23962,30649.9315,74138.25782,19675.21267,26792.9492,27945.55119,28790.03433,28801.23571
1686,326.0556,3.79,22844.78657,20482.88778,26074.64026,16627.73047,22083.83044,195806.6342,199833.8214,213510.8723,198904.6401,200221.2634
1687,139.978,3.05,1,1,1,1,1,1,1,1,1,1
1688,308.1984,13.86,1478.351312,2640.145508,1,1,1652.496948,1,1603.762857,1522.209802,1260.875122,1
1689,800.4669,15.8,20024.95895,15999.40965,20205.55039,21465.81505,24861.31256,30939.90454,42108.85717,31954.55759,35092.13857,34015.23993
1690,280.071,5.61,27822.94036,18790.5841,23036.24385,17085.38544,12040.88999,1688.012941,1361.184558,8691.158514,1,7789.020992
1691,290.188,8.11,2134.449921,3833.054443,5119.18059,1285.662842,3018.505376,1,1,1,1,1
1692,714.1621,3.9,6197.866908,7385.337669,7737.144165,7386.765199,6073.647258,9621.829631,10132.45175,11953.67563,10388.14668,10197.97306
1693,358.0685,8.38,27215.20898,21880.48438,16672.24772,20772.33782,25720.64453,29108.32813,24722.48242,28689.65039,21131.32031,24530.67188
1694,774.3588,11.16,52953.31566,42715.44391,20177.48831,30124.16823,21062.16537,5853.264189,8877.744396,11787.35284,9472.248347,23363.63464
1695,286.0689,2.83,902577.4768,896366.7009,991541.0553,858714.4577,954927.7735,678863.3092,686251.4859,695978.5629,721713.7122,725778.2185
1696,826.47,12.36,48458.69202,33403.51995,26316.0888,17626.51561,26304.76125,25750.08434,45603.05739,30854.99275,49394.36988,41305.43834
1697,154.063,2.39,8219.746555,6977.938345,7531.865585,7604.592924,9043.505809,1234.758057,1367.091187,1428.904053,1283.252686,1418.384521
1698,830.456,13.12,30886.03638,21646.96553,26584.219,26039.62056,29503.99054,9791.036165,64736.14133,32235.31551,55452.77743,17148.0969
1699,844.4819,10.65,45271.07089,43123.43541,33498.66124,23402.05555,35577.40547,19920.7037,36995.08969,21844.88709,33086.00471,30602.41058
1700,217.8604,21.36,19203.39063,20999.63086,21538.36914,20082.15234,24828.3418,20699.25,20971.98633,21718.20898,20397.38867,19912.30078
1701,440.2408,7.34,90618.91577,103780.5164,91158.98803,114379.5596,89812.40671,18980.31963,18694.18748,22481.46015,20684.47546,22327.77094
1702,424.1862,3.83,36866.89615,174209.9338,190542.5713,206042.3855,195624.4069,20314.91942,20396.64341,18939.62132,20247.62832,21341.8813
1703,592.309,8.34,32222.23401,31878.54652,26384.61538,39629.31886,27196.18273,1416.112015,1473.568669,6538.845382,1287.708824,4632.494773
1704,480.1144,6.41,2479.192871,1,3206.07206,1,9730.648664,56057.20062,63903.57788,42654.49066,53208.3239,44205.21022
1705,353.0741,3.72,24242.74708,21860.80648,20467.47629,22385.43938,26184.42997,33621.98011,40160.05506,37669.56442,36970.07516,1
1706,518.2724,9.16,114568.0545,135656.0654,62769.51066,60467.90503,78205.38663,4610.155273,14389.38097,30467.3474,13627.42442,20976.21318
1707,764.2218,1.26,23791.35561,32733.46109,35022.18686,40153.79811,31231.87002,5159.796423,4911.064761,5949.698154,4665.077283,5258.534748
1708,848.4931,14.91,44301.72183,57324.6424,63159.71451,91743.29257,138282.5344,15505.08635,30220.88003,56075.52685,29319.23846,56058.47839
1709,407.0525,5.83,63883.732,59248.80469,54653.01802,59001.15629,39296.05178,15035.00579,29224.27577,41148.74339,22207.86061,39444.52308
1710,822.5118,13.7,42310.4219,36622.85104,34273.9428,67931.86282,221132.2541,55988.41634,136267.337,126646.6322,109616.5509,141098.5616
1711,133.0375,0.89,19967.93565,19901.34719,20534.79729,15375.30134,16928.59315,19691.62727,20449.4559,20239.03529,20538.69815,21183.34575
1712,122.0367,4.47,17092.55601,15986.5897,27715.44242,18588.88072,25960.49967,6363.263839,3750.962301,9209.877712,6901.582235,5963.197731
1713,964.537,13.71,9340.610663,6016.058743,6054.033904,74081.9432,4607.033975,7583.450095,3452.564153,5374.32062,3780.548538,2540.591885
1714,866.2053,3.9,24405.0882,23594.7006,49296.97166,14925.94529,33465.30632,1105720.305,1271119.889,1110034.405,1276850.982,1256506.155
1715,137.8992,21.24,12057.24833,12708.14222,17794.05474,15243.613,19848.31913,14104.14646,11950.41975,22064.49411,20203.46172,17342.15585
1716,464.2171,8.22,29290.34198,46627.36681,29071.77796,27158.10387,21641.5591,1,1180.774171,3181.596029,1720.971173,1395.921749
1717,731.5537,19.3,11919.39258,13550.47027,13180.02539,15753.51751,15880.76328,27704.928,38008.46477,30968.50287,30709.46582,28675.38629
1718,546.0675,5.32,25668.59679,28458.45683,34909.15721,24381.9331,27210.40709,52290.8281,48939.29168,48479.6653,48389.53491,49445.19044
1719,260.0201,1.22,1,4160.014269,6399.0675,6001.453727,2947.178135,6680.484375,7043.960079,3997.474603,4262.904179,4864.46388
1720,460.2303,12.5,2817.301587,2903.560612,3111.100474,2258.446819,2677.428318,1015.965898,2455.59767,2844.2081,1853.718506,2746.923273
1721,914.4678,13.05,64900.85568,59103.50878,82557.54139,72671.62929,63220.87524,34845.6326,14445.95428,25767.57293,23013.48326,21980.61323
1722,117.9357,16.4,18627.99431,20724.40343,19648.26906,16683.61995,19743.1185,11301.73691,8156.760312,6904.053307,6968.019154,9403.957264
1723,1016.5544,12.97,30259.71347,33415.61049,1,1,64675.06623,13953.31402,97298.05108,74155.85262,52711.36372,48039.19539
1724,324.1419,3.32,44501.97315,44172.39873,41936.18924,44509.84131,34066.27311,16760.18805,17947.86741,18300.91929,19206.95583,18758.29704
1725,774.3585,11.22,58691.59562,50690.73266,39611.13787,21443.5176,69781.67144,5855.64089,8877.744396,30208.23026,9472.248347,22766.79441
1726,1071.5606,4.9,30012.42021,24457.77419,28181.50781,38473.78906,48167.88732,42200.62891,48165.01579,42513.33586,36880.12891,34021.46875
1727,1002.6398,5.75,42663.84316,36222.50135,34266.77047,38515.45344,42988.14638,45067.39269,36743.39984,38739.38755,38610.80859,36521.83594
1728,668.1944,3.89,25341.2377,32138.96969,34117.30745,27128.27909,34697.2967,23319.48664,24117.70869,23465.74716,22169.05716,27210.86948
1729,206.0578,3.65,42841.82779,79139.69856,68390.13899,39447.33903,81281.40494,32088.79403,33648.7563,31316.04951,2044.985473,30024.92338
1730,310.1261,1.95,72718.03599,74062.47231,80505.78158,78689.70115,80426.71432,17925.90832,20360.03433,20095.5696,21081.12707,18920.69501
1731,436.1366,6.31,6171.514199,4940.213761,7294.184209,4188.726824,8211.494961,71596.7544,74558.92057,64286.5048,77174.38156,76138.88755
1732,374.1936,5.34,133740.4864,126712.6906,143691.946,148526.7678,148816.155,3123.26012,3220.943437,3381.776764,3676.985191,3789.270543
1733,147.0895,2.01,9400.075985,1789.407959,1484.287014,1554.342407,12146.28523,9152.482422,8860.232422,9457.257813,9486.728516,9018.939453
1734,783.1996,5.07,6321.377325,5741.095579,7131.642777,9374.173441,5496.962833,33054.37267,50192.19172,53242.22826,41370.02555,42955.25909
1735,918.1811,5.32,6390.113455,7281.432305,7496.865767,5598.656672,6006.211093,46804.668,50591.15504,50488.06934,52514.57653,53846.90097
1736,500.9567,6.94,17878.83905,18536.11285,17278.7713,17422.28125,23896.78906,22003.12695,22118.91016,23263.08789,23579.50391,22286.67969
1737,406.1754,12.61,26897.35766,27390.04867,29190.19305,27785.31294,21222.01928,8841.523667,7492.841107,10190.07583,6659.256308,8150.191162
1738,502.1676,5.71,28072.50615,31050.93487,27938.29358,26250.26633,36773.26843,20976.629,20576.28222,22408.52109,19152.29363,19710.03696
1739,252.1725,19.42,1,1,1,1,1,1,1,1,1,1
1740,495.0615,5.13,1,1,2839.860513,1998.343628,1,37826.93219,35644.87014,29091.26314,34325.25854,29248.6193
